ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default payment next month
9e2fa21e-06cb,360000,1,3,1,0,0,-1,-1,-1,-2,0
5fc156b2-fac3,270000,2,2,1,1,2,2,2,2,2,1
aa29e8d9-848b,60000,2,1,2,-1,-1,-2,-1,2,-1,0
62288a4d-7d42,110000,1,3,1,0,0,0,0,0,0,0
835efca6-6781,50000,2,1,1,0,0,0,0,0,0,0
173aa4ed-533a,100000,1,1,2,0,0,0,0,2,2,0
df86e7e3-2b6f,30000,2,1,2,1,-2,-1,-1,-1,-1,0
a63f7009-d26a,200000,2,1,2,0,0,0,0,0,0,0
99564e35-cbd7,240000,1,1,2,0,0,0,0,0,0,1
58f20b90-b3a8,220000,1,2,2,0,0,0,0,0,0,0
bb05d9cf-7e05,160000,2,1,2,0,0,0,0,0,0,0
8ddc7101-b294,180000,2,1,1,-1,-1,-1,0,0,-1,0
08d0905a-1869,200000,1,4,1,0,0,0,0,0,0,0
c114578a-ab67,140000,2,3,1,0,0,0,2,0,0,0
0e133a4c-cf30,380000,1,1,1,1,-2,-2,-2,-2,-2,1
33d03d1b-3872,600000,1,1,1,2,2,0,0,0,0,1
89eb3121-6cb5,260000,1,2,2,0,0,0,-1,0,0,0
ee834054-a4db,200000,2,1,2,0,0,-2,-2,-2,-2,0
2efca35e-1f61,80000,1,2,2,0,0,0,0,0,0,0
afd2b31e-6b0d,40000,1,2,2,0,0,0,0,0,-1,0
f758ad67-f80b,130000,1,3,2,1,2,2,2,2,2,0
2d39b6b7-069e,50000,1,1,2,-1,0,0,0,0,-2,0
3bb88b6d-f8aa,230000,2,2,1,-1,-1,-1,-1,-1,-1,0
368ad6d8-945f,70000,1,2,1,0,0,0,0,0,-1,1
3f0426ff-6392,180000,2,2,1,0,0,0,0,0,0,0
6aec75fe-5aae,80000,2,2,1,-1,-1,-1,-1,-1,-1,0
fdc95e1b-cb5d,290000,2,2,2,0,0,0,-1,-1,0,0
e5f36c0f-9930,230000,2,1,2,0,0,0,0,0,0,0
1bb98cae-20a9,230000,1,1,1,-1,0,0,0,0,0,1
faac6441-ed13,220000,1,1,2,0,0,0,0,0,0,1
b722e6ea-c08a,500000,1,2,1,0,0,0,-1,0,0,0
5f29717d-2666,90000,2,1,1,-1,-1,-1,-1,-1,-1,0
d32fd7da-c418,390000,2,3,2,0,0,0,0,0,0,1
cda4cc0f-3d89,400000,2,2,2,0,0,0,0,0,0,0
535778f0-3f83,180000,1,2,1,-1,-1,-1,-1,-1,-1,0
5a07f4c1-815c,60000,1,3,1,1,2,2,0,0,2,0
c5cab409-5281,120000,2,2,1,-1,-1,-1,-1,-1,-1,0
3bf9dbaa-98ea,60000,2,2,2,0,0,0,0,0,0,0
650b68c4-984d,50000,1,1,2,0,0,0,0,0,0,0
2bde3333-68d9,70000,2,2,1,0,0,0,2,0,0,0
ac2dae9c-da19,500000,2,1,1,-1,2,-1,-1,-1,0,0
d3c4f73e-9c9c,200000,1,1,2,-2,-2,-2,-2,-2,-2,0
8832d121-e522,250000,2,2,1,0,0,0,0,-1,2,0
a731ee53-6e9c,140000,1,2,2,0,0,2,2,2,2,1
c80e6cfe-b7c1,90000,1,3,1,1,2,2,2,2,2,0
0547a956-b53e,190000,1,2,1,0,0,0,0,0,0,0
e1cb5972-f4a1,230000,2,1,1,-1,-1,-1,-1,-1,-1,0
8137acee-23f5,320000,1,2,1,0,0,0,0,0,0,0
4e770928-2e60,220000,2,2,1,-1,-1,-1,0,-1,-1,1
11800ea4-aee2,260000,2,1,1,-1,-1,-1,-1,-1,-1,0
37514725-13d2,90000,2,2,2,-2,-2,-2,-2,-2,-2,0
51e3de99-721f,30000,2,2,1,2,2,2,2,2,0,0
06823173-bfed,260000,1,2,2,0,0,0,2,0,0,0
e5724780-20f2,170000,2,2,2,0,0,-1,-1,-2,-2,0
029d7be4-225c,80000,2,1,1,0,0,0,0,0,0,1
1b8efca1-494d,50000,1,1,1,-1,-1,-1,-1,-1,-1,0
fb646573-2139,20000,1,2,2,0,0,2,0,0,0,0
2afd8d95-8d81,20000,1,1,1,0,0,0,2,2,0,0
43871ce5-6479,90000,2,2,1,1,2,2,2,2,2,0
d447d928-4976,230000,2,4,2,0,0,0,0,0,0,0
a4f48818-3824,130000,2,1,1,0,0,0,0,0,0,1
80514079-6388,30000,1,4,1,-2,-2,-2,-2,-2,-2,0
3d95407d-165e,160000,1,1,2,-1,-1,-1,-1,-1,-1,0
03b980fd-39ae,500000,2,2,2,-1,-1,-1,0,0,-1,0
40462843-0ebe,180000,2,2,2,0,0,0,0,0,2,0
7f57d0ea-ebb9,80000,2,2,1,0,0,0,0,0,2,0
a5f5f169-6f9c,130000,1,2,1,-1,-1,-1,-1,-1,2,0
e7865993-6398,120000,2,2,2,-1,-1,-1,-1,-1,-1,1
e8adc548-6f40,360000,1,1,2,-1,-1,-1,-1,-1,-1,0
00484113-0f8d,20000,2,2,2,0,0,2,0,0,0,0
37f54430-7f03,100000,1,3,1,0,0,-1,0,0,0,0
bf90f1bc-8aea,70000,1,3,1,0,0,0,0,0,0,0
8fa707ca-8bed,50000,1,2,1,0,0,0,0,0,0,0
9babbe87-4c35,10000,2,2,2,1,2,0,0,0,0,0
5da6ba5c-14ff,290000,2,1,1,0,0,0,0,0,0,0
8cf54f84-ef9d,30000,2,1,1,0,0,0,0,0,0,0
c73bfd3b-5a4f,410000,2,2,2,1,-1,0,0,0,0,0
8656908f-4681,360000,1,1,2,-1,-1,-1,0,0,-1,1
8e2346d5-29e7,140000,2,2,1,0,0,0,0,0,0,1
554ab8a4-3748,210000,2,1,2,0,0,0,0,0,0,0
e0a34160-4f4c,220000,2,2,2,-1,-1,-1,-1,-1,-1,0
d7e71be3-ed60,20000,1,2,2,1,2,0,0,0,2,0
8c049b34-56e9,620000,2,2,1,2,2,0,0,0,0,1
9c0a843f-7839,360000,1,1,2,1,-2,-2,-2,-1,-1,0
2c106142-1841,20000,2,2,2,-1,-1,2,2,-1,-1,0
2327504e-71c3,50000,1,2,2,0,0,0,0,0,0,0
3734bb80-6400,50000,1,2,3,0,0,0,0,0,0,0
3ef5fcc6-1e08,10000,1,2,2,0,0,2,2,2,0,1
090c5e11-487a,100000,2,3,1,2,0,0,3,3,2,1
8a33bc67-8f00,50000,1,1,2,-2,-2,-2,-2,-2,-2,0
11da119f-7f70,60000,1,2,2,-1,-1,0,-1,-1,0,0
495d3bdb-45d0,440000,2,1,2,0,0,0,0,0,0,0
7145e59d-064d,120000,1,2,1,0,0,0,0,0,0,0
ecfe4d8a-f2f3,50000,2,1,2,0,0,0,-2,-1,-1,0
7e806a46-c6c6,110000,2,2,1,1,2,2,2,2,2,0
25e287fe-8625,200000,2,1,2,-1,-1,-2,-2,-1,-1,0
d5aeb496-64e5,150000,2,1,2,1,-2,-2,-2,-2,-1,0
d042d089-1fb1,30000,2,2,1,2,3,2,2,0,0,1
0408a0d7-2afd,100000,2,1,2,0,0,0,0,-1,-1,0
8d3ad792-c2c0,360000,2,1,1,-1,0,0,-1,0,-1,0
8ed4104c-b7ed,390000,2,1,2,0,0,0,0,0,0,0
a9e95811-3744,220000,2,1,1,1,-2,-2,-2,-2,-2,1
7a2d9daf-58f6,160000,2,2,2,-2,-2,-2,-2,-2,-2,0
7abd01fd-74f6,230000,2,1,2,-1,-1,0,0,0,0,0
abf4f51a-18d8,120000,1,1,2,0,0,0,0,0,0,0
dd102ca5-a1ef,100000,1,3,1,0,0,2,2,2,0,1
4b1b84b5-41ea,190000,2,1,2,-1,-1,-1,-1,-1,-1,1
bf222f20-0412,50000,1,1,1,0,0,0,0,0,0,1
5506d1d1-e494,240000,2,1,1,1,-1,-1,-2,-2,-2,0
77978515-d86a,40000,2,2,2,-2,-2,-2,-2,-2,-2,0
1fa19d91-5c6c,630000,2,2,1,0,0,0,-1,-1,-2,0
90ea6940-bc7d,160000,2,1,1,-2,-2,-2,-2,-2,-2,0
4bf1842e-82c9,110000,2,2,2,0,0,2,2,2,2,0
ed561be4-02ce,20000,1,2,2,0,0,0,-2,-2,-2,0
18d1b44c-cd7d,210000,2,3,1,0,0,0,0,0,0,0
16dc9147-9c2b,270000,1,1,2,-1,-1,0,-1,-1,-1,0
86256c07-ba62,360000,2,2,2,-2,-2,-2,-2,-2,-2,0
e221ec6d-ddef,60000,2,2,1,-1,-1,-1,-1,-1,-1,0
8079d6e4-8078,360000,1,2,2,-1,0,0,0,0,0,0
de72f549-9c81,390000,2,1,2,2,2,2,-1,2,2,0
ab8fb237-4414,250000,2,3,2,-2,-2,-2,-2,-2,-2,0
690ef7aa-6a78,90000,2,1,2,0,0,0,0,0,0,1
5d49d360-aecd,360000,1,1,2,-1,-1,-1,-1,-1,-1,0
fdf7d5fe-aefd,270000,2,1,1,0,0,0,-2,-2,-2,0
12bf1668-ef5d,200000,2,1,2,1,-1,-1,-1,-1,-1,0
fed24fb6-ece4,50000,2,2,2,0,0,0,0,0,0,0
f385a5fc-9be7,80000,2,3,1,-1,-1,-1,-1,-1,-1,0
0ecf4796-1c13,290000,1,1,1,2,0,0,0,0,0,1
88d1cfbc-fc46,270000,2,1,2,-1,-1,-1,0,0,0,0
81b5bfec-1a64,80000,1,1,2,-1,-1,-1,-1,2,-1,0
d8f98fcd-b2e4,50000,1,2,2,0,0,0,0,0,0,0
20d114b4-451e,30000,1,2,1,-2,-1,-1,-1,-1,-2,0
91d9956e-888c,30000,1,2,2,1,-1,-1,-2,-2,-2,1
71adac7f-fded,90000,1,2,2,-1,0,0,0,0,0,0
57b21770-16c5,160000,1,1,2,-1,-1,-1,-1,-1,-1,0
46a4df00-3546,80000,2,3,2,0,0,0,0,0,0,0
401bcf91-38cd,50000,1,2,2,0,0,0,0,0,0,0
f4557a67-27f3,220000,1,1,1,1,-2,-2,-2,-2,-2,1
bd834de0-96e5,210000,1,3,2,-1,-1,2,-1,-1,-1,1
d4c457df-79d2,130000,2,2,2,0,0,0,0,0,0,0
320e8671-3217,260000,2,2,1,-1,-1,0,0,-1,-1,0
7064a131-bab6,230000,2,1,1,0,0,0,-1,0,0,0
a8313665-217d,160000,1,1,2,0,0,0,0,0,0,0
90118d3e-8e54,80000,1,2,1,0,0,0,0,0,0,0
fe4b817b-299d,110000,1,3,2,0,0,0,0,0,0,0
396eea4f-1faf,200000,1,1,1,0,0,0,0,0,0,0
56b38396-3c8d,360000,1,2,2,0,0,0,0,0,0,0
dbec8264-7f08,210000,2,3,2,1,-2,-2,-2,-2,-2,0
5f88e1fc-87d3,80000,2,2,2,2,0,0,0,0,0,0
daf6d500-aaef,310000,2,2,1,0,0,0,0,0,0,0
d73b1d9f-d001,30000,1,3,1,-1,-1,-1,-1,-1,-1,1
a0ccb676-b446,170000,1,1,1,0,0,0,0,0,0,0
0cc4a71d-dc77,140000,2,2,2,2,2,2,0,0,2,0
5fe738ad-bc28,180000,2,2,2,1,-2,-2,-2,-2,-2,0
ee9db360-4372,50000,1,1,2,1,2,2,2,2,2,0
baaa889c-b315,50000,2,2,1,0,0,0,0,0,-2,0
4ceb47f2-1adc,110000,2,1,2,0,0,0,0,2,0,0
9e2fd052-d176,450000,2,3,1,-2,-2,-2,-2,-2,-2,0
2a648e7f-1e06,200000,2,2,1,-1,-1,-1,-1,-1,-1,0
8d08e7d8-98d8,220000,1,1,2,0,0,-1,-1,-1,-1,0
5c83858e-b437,360000,2,1,2,0,0,-2,-2,-2,-1,1
47a105b3-a6f3,50000,1,2,1,0,0,0,0,0,0,0
6fc2c106-41d7,40000,1,2,2,2,2,0,0,0,0,0
c54b287f-558c,190000,2,2,1,1,2,2,2,2,2,0
08907410-dffc,150000,1,1,2,0,0,0,0,0,0,0
e4ad29cc-4145,200000,2,1,1,1,-2,-2,-2,-1,-1,0
78bd5efa-e26b,270000,2,2,1,0,0,0,0,0,0,0
4f730e18-dfc5,60000,1,1,2,0,0,0,0,0,0,0
dbff5095-45c5,200000,2,2,1,0,0,0,0,0,0,0
785ad7eb-3743,150000,2,2,1,0,0,0,0,0,0,0
c972f232-e2fb,180000,2,2,2,-1,-1,-1,-1,-1,-1,0
a4798b2b-a918,90000,2,1,2,0,0,-2,-2,-2,-2,0
1264aab8-4c5f,360000,2,2,1,1,-2,-2,-2,-1,-1,0
45d664b2-44b7,90000,2,1,2,-1,-1,-2,-2,-2,-2,0
606434f5-b9f2,20000,2,2,2,0,0,0,0,2,0,0
bb4fdc86-f3bc,70000,1,1,1,0,0,0,0,0,0,0
67eea073-bbec,230000,1,1,1,-1,-1,-1,-1,-1,-1,0
4216872f-19a8,30000,1,3,1,0,0,0,0,0,0,0
2dbbf9dc-2d94,200000,2,3,3,-1,-1,-1,-1,-1,-1,0
3d15afe8-a52a,100000,1,3,2,-1,-1,-2,-2,-2,-2,0
e4c3fb2e-2ea1,50000,2,2,2,0,0,0,0,0,2,0
4371532a-d343,20000,2,3,1,0,0,0,0,0,-2,0
0ac77243-591a,210000,2,2,1,-2,-2,-2,-2,-2,-2,0
d4efcf99-1d6d,110000,1,3,1,0,0,0,0,0,0,0
c4f08a2f-c6e2,20000,2,3,1,-1,-1,-1,-1,-1,-2,0
d516e3f5-31bf,50000,2,3,1,0,0,0,0,0,0,0
b8ee3a41-8280,50000,1,2,1,0,0,0,0,0,0,0
c42805be-7589,400000,2,1,2,-1,-1,-1,-1,-1,0,0
1fe25a57-aa83,170000,1,2,2,0,0,0,0,0,0,0
8de3114f-c4fe,210000,2,2,2,0,0,0,0,0,0,0
42419dd1-da0a,370000,1,2,2,0,0,0,0,0,0,0
ebda7f71-7024,30000,2,2,1,0,0,2,0,0,0,0
5b8dce34-2ded,150000,1,3,2,1,-1,-1,-2,-2,-2,0
d63283e1-6819,60000,1,3,1,2,0,0,-2,-2,-2,1
14e1e924-97a7,80000,2,2,2,0,0,0,0,0,0,0
81b213a0-47f0,280000,2,2,1,2,2,2,2,2,2,1
238b185e-5e80,20000,2,2,2,8,7,6,5,4,3,0
2cefcb00-3fc4,270000,1,1,2,-2,-2,-2,-2,-2,-2,0
66c5cf9a-9f45,240000,2,2,2,0,0,-1,-1,-1,-1,0
95312e52-37ad,20000,2,1,2,0,0,0,0,0,0,0
bba587c5-70b2,450000,2,1,1,1,-2,-2,-1,-1,-2,1
ed27a9ac-c63c,10000,1,2,2,0,0,0,0,0,0,0
2ef39079-f706,280000,1,2,1,-2,-2,-2,-2,-2,-2,1
24d1c477-6bc9,190000,2,1,2,0,0,0,0,0,0,1
3ffbbcb1-89b8,80000,2,1,2,0,0,0,0,0,-1,0
921d6f80-bddc,280000,2,2,2,-1,2,-1,-1,0,-1,0
89751cad-5ba3,160000,2,1,1,-2,-2,-2,-2,-2,-2,0
7c21c522-ca16,90000,1,2,1,0,0,0,-1,-1,-1,1
581e09d6-8611,140000,2,1,2,-1,-1,-1,-2,-2,-1,0
de83e5c7-1604,50000,1,1,2,0,0,0,0,0,-1,0
90676c76-1d2e,40000,2,2,1,0,0,0,2,2,2,0
5ba6ae84-9053,130000,2,3,1,0,0,0,0,0,0,0
9ff015f3-47a0,70000,2,3,1,0,0,0,0,0,2,0
82d5a014-fe9c,30000,2,2,1,0,0,0,0,0,0,0
94c325e3-119d,100000,2,3,1,1,2,2,2,2,2,0
b630ceae-651d,20000,2,1,1,2,2,2,0,0,0,1
58a2a3b8-dbb8,30000,2,2,2,2,-1,2,2,2,2,0
ff1e7cf9-d77b,20000,1,2,1,0,0,0,0,0,0,1
5ffac3f8-7add,100000,2,1,2,2,0,0,0,0,0,1
d2666e87-e747,320000,2,1,1,0,0,0,0,0,0,0
d59d8545-e75c,90000,1,3,2,2,2,2,2,2,2,1
a48f45a6-f726,190000,1,2,2,2,2,2,2,2,2,1
ceafcd9e-76b7,200000,1,1,2,0,0,0,0,0,0,0
7ec052c9-0646,300000,2,2,2,-1,-1,-1,-1,0,-1,0
0c517842-b342,30000,2,1,2,-1,0,0,-2,-2,-2,0
b92999de-85d3,110000,2,2,3,0,0,0,0,0,0,0
39214584-07ab,230000,2,1,2,-2,-2,-2,-2,-2,-2,0
c58ab13c-48e5,230000,2,1,1,0,0,0,0,-2,-2,0
27e788fe-c046,310000,2,2,2,0,0,0,0,0,0,0
6f8dd015-bc7f,320000,1,1,1,0,0,0,0,0,0,0
ab0dfe20-7434,20000,2,3,1,-1,-1,-1,0,0,0,1
4b912e1b-56fd,170000,2,2,2,0,0,0,0,0,0,0
65c46b66-1b93,140000,1,1,1,0,0,0,0,0,0,0
fc11b72c-e7dc,80000,1,2,2,0,0,0,0,0,0,0
362ed60d-8f03,150000,1,2,2,0,0,0,-1,-1,-1,0
b56bd2bd-c359,170000,1,2,2,-1,2,2,-2,-2,-2,0
e687849d-b193,200000,2,2,1,2,0,0,0,0,0,1
eabe182d-3919,320000,1,2,1,-2,-2,-2,-2,-2,-2,0
f317a314-1577,150000,2,1,2,-2,-2,-2,-2,-2,-2,0
8d987fdd-492c,280000,1,1,1,-2,-2,-2,-2,-1,0,0
5fc28b50-50ef,300000,2,1,2,0,0,0,0,2,-1,0
f04bd82a-eb7a,200000,2,1,1,-1,-1,-1,-1,-1,-1,0
ec0dbaef-9a6f,10000,2,3,2,0,0,0,0,-2,-2,1
65b660ab-cf05,50000,2,2,3,1,3,2,0,0,0,1
a91e7bac-1347,30000,2,2,3,1,2,4,3,2,2,0
99cdce69-57b0,50000,1,1,2,-1,0,0,0,0,0,1
4cced77c-7fd8,50000,1,2,1,1,2,0,0,0,0,0
beedb3b3-fd1a,30000,2,3,1,1,2,2,2,2,2,0
1ef813c2-c25a,20000,1,2,2,0,0,-1,2,0,0,0
f9a1c65c-4343,20000,1,2,2,0,0,0,0,0,0,0
3d271c61-351e,50000,1,1,3,0,0,0,0,0,0,0
b65ae15a-3e1b,30000,2,2,1,0,0,0,0,0,0,0
08620ee0-f693,360000,2,1,1,1,2,-1,0,-1,-1,0
b2195ebb-c81b,170000,1,2,1,1,-1,-1,-2,-2,-1,0
c69d846d-b61a,400000,2,1,2,-2,-2,-2,-2,-2,-2,0
fe09d961-150e,50000,2,2,1,0,0,0,0,0,0,0
22c21a7d-340e,160000,2,2,2,0,0,0,0,0,0,0
190ac881-ea44,70000,2,2,1,0,0,0,0,0,0,1
11c9cf2b-7ce7,150000,2,1,1,1,-2,-2,-2,-2,-2,0
67be9af0-b8a1,30000,2,2,2,0,0,2,0,0,0,0
6999a19a-c25e,10000,1,2,2,0,0,0,0,0,0,1
e6a7a425-f48f,180000,2,1,2,1,-1,-1,-1,-1,-1,0
24ee181c-8e50,320000,1,1,1,-1,-1,-1,-1,-1,-1,0
fc7c2268-8bd3,80000,2,2,2,0,0,0,2,2,2,0
2f5fe550-6f58,360000,2,2,2,-1,-1,-1,0,-1,-1,0
5bb226ea-65f4,450000,1,2,2,-2,-2,-2,-2,-2,-2,0
076944ce-a958,330000,2,2,2,0,0,0,0,-1,-1,0
4264bf18-b2c2,60000,1,1,2,-1,2,-1,-1,2,2,1
b2235aae-e38c,50000,2,3,2,0,0,0,0,0,0,0
b3ecb620-0edc,120000,1,1,2,1,2,-1,-1,-2,-2,0
d5c34c32-a9fb,160000,2,1,1,-1,-1,-1,-1,-1,-1,0
029878ae-6bc5,110000,1,2,1,0,0,0,0,0,0,0
758853b6-f6fe,70000,2,3,1,-2,-2,-1,0,0,0,0
c9184a23-83dc,150000,2,3,2,0,0,0,0,0,0,0
bfee1274-ff7a,610000,2,1,2,0,0,0,0,0,0,0
d82e1c61-e09f,110000,2,1,2,0,0,0,0,0,0,0
5a55d940-4467,80000,2,2,2,2,0,0,2,0,0,1
813e1767-e7fa,170000,2,2,1,0,0,0,0,0,0,0
eb544ff6-f22c,110000,2,1,2,-1,-1,-1,-1,-2,-2,0
0dcd1362-99ce,140000,2,1,1,0,0,0,0,0,0,0
df7bce0b-67b3,70000,1,1,2,0,0,0,2,0,0,0
f16b7bfe-b429,50000,2,2,1,0,0,0,0,0,0,0
6b157467-9356,300000,2,3,1,0,0,0,0,0,0,1
baf9a260-15be,150000,2,1,2,2,-1,-1,-1,-1,-1,1
f15f06cb-12ed,50000,2,2,2,8,7,6,5,4,3,1
6b3b1119-202b,50000,2,2,1,1,-2,-1,0,0,0,0
f3b410f1-bc06,90000,2,1,2,2,0,0,0,0,-1,0
7ab4224d-94f0,50000,1,2,2,0,0,0,0,0,0,1
4d2bc76c-1338,500000,2,2,2,-1,0,0,0,0,0,0
6affbed6-5da6,230000,2,2,1,2,0,-1,-1,-1,-1,1
3067df87-6c35,420000,2,2,2,0,0,0,0,-1,-1,0
33dd6fd5-120d,30000,2,2,2,0,0,0,0,0,0,0
2bf87681-2231,50000,2,2,2,1,2,0,0,0,2,1
42f258a3-5614,140000,2,2,2,-1,-1,-2,-1,-1,-2,0
740703c1-11fc,260000,2,2,1,-1,-1,-1,-1,-1,0,0
c4e2c032-e9e5,90000,2,3,2,-1,2,-1,-1,-1,-2,0
3ce27bf2-583d,240000,2,2,1,0,0,0,0,0,0,0
a74eeee3-621d,510000,2,1,2,-1,0,0,0,0,-1,0
2bb14580-8324,110000,2,2,1,0,0,0,0,0,0,0
9b3d632d-4489,220000,1,2,1,-1,-1,-2,-2,-2,-2,0
be45b0c7-d48d,360000,2,2,2,-1,-1,-1,-1,-1,-1,0
8c8f4e94-9b88,260000,1,1,2,-1,-1,-1,-1,-1,-1,0
0e6afa7d-0e7a,20000,1,2,1,0,0,0,0,0,0,0
4f6c6c43-4b12,120000,2,2,1,0,0,0,0,0,0,0
3390c5be-75a1,50000,2,1,2,-1,2,-1,-1,-1,-2,0
0e0d2386-62ca,60000,2,1,2,1,2,0,0,0,0,0
55f80b01-9ea4,200000,1,1,2,-2,-2,-2,-2,-1,-1,0
f1e9a71e-638b,20000,1,2,2,-1,-1,-1,-1,-2,-1,0
17e1916c-4105,50000,2,1,1,2,0,0,-1,0,-1,1
545447bb-b3b1,50000,2,2,2,1,-2,-1,-1,-1,2,0
896a0862-7636,230000,1,1,2,0,0,2,2,2,0,0
170d38e7-6ee9,100000,2,1,2,2,2,2,2,2,2,1
4af7f5dd-b34b,210000,2,1,1,1,-2,-1,-1,-2,-2,1
48bae328-92cd,230000,2,2,1,0,0,0,0,2,0,1
29af7fd4-6b60,500000,2,1,2,1,-2,-2,-2,-2,-2,0
552a698a-69d8,370000,2,1,2,-1,-1,-1,-1,-1,-1,0
af62cf41-8c90,230000,2,1,1,-1,-1,-1,-1,0,0,0
0ba52550-1044,80000,1,2,2,0,0,0,0,0,0,0
01a8539b-f842,60000,2,2,2,-1,0,0,0,-2,-2,0
2dc5b0d6-d84f,30000,2,2,2,1,2,2,0,0,0,0
2a998945-4867,70000,1,1,2,1,-1,-1,-1,-2,-1,0
4a0c2d79-f9bf,410000,1,1,2,-1,-1,-1,-2,-2,-2,0
35cae966-95f5,50000,2,1,1,0,0,0,0,0,0,0
b21c3b7e-8ccf,100000,2,2,1,0,0,0,0,0,0,0
df79e770-5e31,230000,2,1,2,-2,-2,-2,-2,-2,-2,0
78ac7462-2703,50000,2,1,2,0,0,0,-1,-1,-2,0
e7c9d9c4-1dab,100000,2,1,2,2,2,2,2,2,0,0
aa6a49bc-92af,210000,2,2,1,0,0,0,0,0,0,0
56254d83-de5f,400000,1,1,2,-1,-1,-1,-1,-2,-1,0
2ef769a6-cc3f,20000,1,2,2,4,3,2,0,0,0,1
99e71ae0-fc1a,220000,1,2,2,0,0,0,-2,-2,-2,0
d0278418-0148,300000,2,1,1,0,0,0,0,-2,-1,0
d81246fd-831b,80000,2,2,2,1,-1,2,-1,-1,-1,0
cc187347-1ec0,20000,2,3,2,0,0,2,2,2,2,1
6a1c213a-daf0,190000,2,1,2,0,0,0,0,0,2,0
5db7e22f-45e2,160000,2,2,3,0,0,0,0,0,0,0
94c4ece8-bba6,120000,2,1,3,0,0,2,0,0,0,0
1e5123fd-b177,700000,2,1,1,0,0,0,0,-2,-1,0
05919b01-3746,140000,2,1,2,1,-2,-2,-2,-1,-1,0
55566951-eca1,300000,2,3,1,-1,0,0,0,0,-1,0
cb01fa9b-5807,120000,1,3,1,1,2,2,2,2,2,1
43f1afc3-30f6,280000,2,2,1,0,0,2,0,0,0,0
52ba65e6-0d84,70000,1,3,1,2,2,0,0,0,0,1
692cf75b-bb58,20000,2,3,2,-1,-1,-1,-1,-1,2,0
4236cbdf-acf9,150000,2,2,1,-1,-1,-1,-1,-1,-1,0
8ecc3429-81f4,200000,2,3,3,-1,-1,-1,-1,0,-1,0
40d319c3-83d0,20000,2,1,2,0,0,0,0,0,0,0
ca6add81-1010,40000,1,1,2,0,0,0,0,0,0,1
d36ff173-f029,170000,2,2,2,1,-1,-1,-1,-2,-2,0
d84a889f-893b,50000,2,2,1,1,2,0,0,0,2,0
5d3c7115-5cbe,10000,1,2,2,0,0,0,0,2,2,0
2ea2a491-3b1d,200000,2,2,1,-1,-1,-1,-1,-2,-1,0
18fa5c65-935f,50000,2,2,1,0,-1,-1,0,0,0,0
1684661a-0199,320000,1,1,2,-1,0,0,-1,0,0,0
bfdc3c98-2d6e,20000,2,3,1,8,7,6,5,4,3,0
b6eb2f4c-1538,470000,2,2,1,0,0,0,0,-1,0,1
27dbcd0f-12e7,230000,2,3,2,-1,-1,-1,0,0,0,0
012d0577-0f54,20000,2,1,2,0,0,0,0,0,-2,0
ca57a68d-581a,30000,2,3,2,-1,-1,-1,-1,-1,-1,1
ae617a09-5199,80000,2,2,2,2,2,2,2,2,2,0
ea0a5699-0c15,500000,1,1,1,1,-2,-2,-2,-2,-2,1
a8fb5187-8c55,350000,2,2,1,0,0,0,0,0,0,0
e61f0a50-60b1,30000,2,2,1,-2,-2,-2,-2,-2,-2,0
7423d44c-9091,110000,2,2,2,1,-2,-2,-2,-2,-1,1
2151ea04-e95b,500000,1,3,1,0,0,0,0,0,0,0
79ebd2c9-85d6,490000,2,1,1,-1,-1,-1,-1,-1,0,0
58a98270-5af9,300000,2,2,1,-2,-2,-2,-2,-2,-2,0
4e96f2e4-af56,50000,1,2,3,2,0,0,2,0,0,1
a62c72f3-aa28,150000,1,3,1,4,4,4,3,2,0,1
8d75441f-5abb,80000,2,3,1,-1,2,-1,0,0,0,0
c69baa4c-1c6e,40000,2,2,2,0,0,0,2,2,6,0
7cd3cfa4-9d77,30000,1,2,2,1,2,2,0,0,0,0
934f0d7e-592a,140000,2,2,2,0,0,0,0,0,0,0
462c2c4c-2474,40000,2,1,2,0,0,2,2,2,2,1
13612e2b-55f0,100000,2,3,1,2,2,2,2,2,2,1
87cc7f06-80a7,130000,1,2,2,0,0,0,0,0,0,0
71b9529a-78b3,20000,2,2,2,0,0,0,0,0,0,0
45f01bc2-76be,50000,1,1,2,-2,-2,-2,-2,-2,-2,0
9fd04897-854a,260000,1,1,1,-2,-2,-1,0,0,0,0
657f7937-4ae4,30000,2,3,2,2,2,7,7,7,7,1
8ed828f0-4622,10000,2,2,1,0,0,0,0,0,0,0
d095d1ab-a646,200000,1,1,2,0,0,0,0,0,0,0
8227d1ec-7448,30000,2,2,1,0,0,0,0,0,0,0
2ebb947e-3190,180000,2,2,2,0,0,0,-2,-2,-2,0
cafaf16a-b4c6,100000,1,1,2,0,0,-2,-2,-2,-2,0
7da76321-110f,140000,2,2,1,0,0,0,0,0,0,0
1f08c114-e37d,290000,2,2,2,0,0,0,0,0,0,0
aa0e57a3-4b14,20000,2,2,3,0,0,0,0,0,0,0
e6cc1271-5589,80000,2,3,1,0,0,0,0,0,0,0
7edddaf7-d44d,500000,2,3,1,-2,-2,-2,-2,-2,-2,0
8ab23b6a-4db5,180000,1,1,1,-1,-1,-1,-1,-1,-1,0
8ae56605-63e2,20000,2,3,1,-1,-1,-1,-1,-1,-1,0
